ImgPath,label,leftelbow,lefthip,leftknee,rightelbow,righthip,rightknee
Archive/Train Data/Dataset6/0/368.jpg,0,160.3645272,112.519772,51.75047762,104.9434922,136.0918303,174.3623334
Archive/Train Data/Dataset6/0/1_93.jpg,0,139.1730255,101.5503974,176.1797518,163.7406669,160.8833287,145.5686219
Archive/Train Data/Dataset6/0/1_78.jpg,0,127.9183753,99.0279488,95.03481601,155.2191888,115.7240881,149.6186192
Archive/Train Data/Dataset6/0/397.jpg,0,168.6238551,101.9163366,97.22014678,141.4526471,67.63485582,49.93812452
Archive/Train Data/Dataset6/0/1_341.jpg,0,139.9932053,85.73406278,164.9224915,149.5803157,145.5216739,135.090003
Archive/Train Data/Dataset6/0/2_282.jpg,0,151.1481242,104.915546,152.4976267,149.385205,63.7934281,171.8041848
Archive/Train Data/Dataset6/0/0_152.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/0_146.jpg,0,77.82666575,161.2842713,149.8237767,79.52898079,171.1744829,160.0267868
Archive/Train Data/Dataset6/0/2_0_259.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/383.jpg,0,143.5257718,104.034323,35.51686844,153.9880495,161.7201765,112.7622332
Archive/Train Data/Dataset6/0/1_433.jpg,0,143.5257718,104.034323,35.51686844,153.9880495,161.7201765,112.7622332
Archive/Train Data/Dataset6/0/1_44.jpg,0,87.74431511,49.59022993,172.2116179,102.9986021,17.06009894,174.3946631
Archive/Train Data/Dataset6/0/1_369.jpg,0,121.192506,58.86372752,168.3989879,124.5120687,76.12706343,171.3760995
Archive/Train Data/Dataset6/0/1_50.jpg,0,138.1841356,23.31597087,170.9031353,140.1903112,21.41474331,175.2575006
Archive/Train Data/Dataset6/0/156.jpg,0,134.2458678,109.2327122,38.86631069,105.8059965,65.02556539,113.9065134
Archive/Train Data/Dataset6/0/0_393.jpg,0,171.4960845,149.8808239,149.8819292,105.0281851,100.2209611,174.0624266
Archive/Train Data/Dataset6/0/1_180.jpg,0,143.127586,17.36061301,166.3921215,117.7339365,29.47678989,165.9993832
Archive/Train Data/Dataset6/0/3_250.jpg,0,61.41816959,131.6683261,177.3942797,135.430936,67.47708692,99.50210048
Archive/Train Data/Dataset6/0/1_0_14.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/0_387.jpg,0,151.477857,136.3484033,123.8240073,107.1155188,127.5549427,115.1865888
Archive/Train Data/Dataset6/0/1_194.jpg,0,113.4217949,51.69809528,169.4927794,122.3183535,40.08382646,160.0847453
Archive/Train Data/Dataset6/0/142.jpg,0,146.6893661,63.7259223,176.3349039,176.2752976,160.2791397,154.1077022
Archive/Train Data/Dataset6/0/1_0_28.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/94.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/1_0_286.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/618.jpg,0,148.4443142,138.5172835,50.51554155,83.13082451,158.2798102,139.6752525
Archive/Train Data/Dataset6/0/80.jpg,0,122.2228184,123.7910344,162.4261959,118.7148819,80.55371116,172.3749575
Archive/Train Data/Dataset6/0/2_15.jpg,0,109.8092174,85.79027762,172.9497867,113.0890687,85.77243646,172.7269843
Archive/Train Data/Dataset6/0/195.jpg,0,167.1745888,115.2977466,116.454223,142.8088521,104.8774075,73.02793298
Archive/Train Data/Dataset6/0/1_625.jpg,0,106.9026053,101.7383416,122.5345559,120.2584204,90.56293647,116.4698983
Archive/Train Data/Dataset6/0/1_631.jpg,0,106.9026053,101.7383416,122.5345559,120.2584204,90.56293647,116.4698983
Archive/Train Data/Dataset6/0/181.jpg,0,144.5656509,112.0686562,69.57207636,161.4402278,130.7070241,107.8145451
Archive/Train Data/Dataset6/0/0_344.jpg,0,121.8974962,74.98008629,70.89392132,164.0543862,107.1604146,124.7886429
Archive/Train Data/Dataset6/0/1_157.jpg,0,155.1557165,53.65939004,86.68432333,169.3750796,161.1344661,132.014715
Archive/Train Data/Dataset6/0/5.jpg,0,164.9161615,63.17840058,44.6598095,145.9057574,45.67337939,95.48735463
Archive/Train Data/Dataset6/0/1_619.jpg,0,151.7939046,142.4007177,162.8486614,138.0294814,126.6312794,139.0695224
Archive/Train Data/Dataset6/0/57.jpg,0,171.8646513,38.8088476,169.1453996,161.3030492,33.43101192,166.3473412
Archive/Train Data/Dataset6/0/43.jpg,0,153.8112429,121.3616678,108.7621857,174.3360903,121.9202493,153.6890078
Archive/Train Data/Dataset6/0/0_378.jpg,0,111.2016026,173.9905394,171.9979051,160.3496029,73.39049213,163.7344108
Archive/Train Data/Dataset6/0/55.jpg,0,131.7276368,88.79087525,174.6226178,81.55464664,70.23544667,157.3554075
Archive/Train Data/Dataset6/0/2_0_51.jpg,0,138.5266788,103.1744827,150.1145057,155.6037603,99.12892074,52.35224045
Archive/Train Data/Dataset6/0/1_0_247.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/7.jpg,0,163.6700258,131.7610637,125.2549585,139.8617077,93.05090718,63.21221487
Archive/Train Data/Dataset6/0/1_169.jpg,0,64.91967129,108.5906356,127.2314491,174.343916,155.6354563,171.6944026
Archive/Train Data/Dataset6/0/1_0_253.jpg,0,137.8578315,111.3590506,76.28253622,162.0512494,95.43193553,150.8400915
Archive/Train Data/Dataset6/0/41.jpg,0,160.9611462,124.5924495,139.9893058,141.6805211,85.31948725,72.35372407
Archive/Train Data/Dataset6/0/2_0_45.jpg,0,160.949849,78.43268163,165.1907988,150.6616392,120.5774152,168.9970151
Archive/Train Data/Dataset6/0/0_434.jpg,0,139.6173498,157.9726369,164.4773003,147.6392912,82.9348699,86.43526895
Archive/Train Data/Dataset6/0/1_627.jpg,0,97.65384255,17.4405035,171.7922808,85.00999978,35.30805975,135.6998616
Archive/Train Data/Dataset6/0/69.jpg,0,159.1412051,87.19745351,59.76015106,173.0668178,132.8798341,122.0382658
Archive/Train Data/Dataset6/0/197.jpg,0,158.8808325,105.8757127,167.3395229,138.9222296,111.6655196,108.2226386
Archive/Train Data/Dataset6/0/1_141.jpg,0,139.7402372,10.70203821,143.428105,92.981431,147.0429176,140.4844935
Archive/Train Data/Dataset6/0/0_352.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/0_346.jpg,0,130.7602198,61.92750618,65.25891588,137.2138755,48.86802347,12.3937372
Archive/Train Data/Dataset6/0/183.jpg,0,143.85292,128.7594987,116.293524,156.1026191,55.35904992,15.59583786
Archive/Train Data/Dataset6/0/1_633.jpg,0,145.7708506,113.5172596,161.2212703,159.1265937,112.2235214,125.0987594
Archive/Train Data/Dataset6/0/96.jpg,0,132.0319303,58.1034968,55.23062327,156.1419441,82.24157533,96.62204887
Archive/Train Data/Dataset6/0/168.jpg,0,103.5727146,79.00073367,165.0337922,143.8114746,138.7686636,151.8173303
Archive/Train Data/Dataset6/0/82.jpg,0,162.4793826,75.50201219,48.68805424,140.6761625,47.56126713,101.2250599
Archive/Train Data/Dataset6/0/1_0_290.jpg,0,150.9938872,96.40698477,174.0599812,168.1689527,105.5476858,147.7562419
Archive/Train Data/Dataset6/0/2_1.jpg,0,96.25663743,86.04152684,170.5987695,109.3337268,84.87350059,169.3878716
Archive/Train Data/Dataset6/0/0_391.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/154.jpg,0,155.0653515,111.8693399,108.3142638,157.1825234,144.8314408,101.9555911
Archive/Train Data/Dataset6/0/140.jpg,0,166.6754361,25.1692779,154.2985874,172.3829126,27.66423837,163.6624174
Archive/Train Data/Dataset6/0/1_196.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/0_385.jpg,0,90.10891456,112.5196618,63.47940859,146.0449377,108.6065823,96.11799368
Archive/Train Data/Dataset6/0/626.jpg,0,131.0770505,45.56945328,172.5749227,132.9341798,56.79359727,175.1366671
Archive/Train Data/Dataset6/0/1_419.jpg,0,96.50345185,89.99473286,175.9021022,106.5351184,87.06444625,169.5944148
Archive/Train Data/Dataset6/0/1_46.jpg,0,144.6976646,135.5705954,153.9165736,141.9947761,107.1989872,109.5605123
Archive/Train Data/Dataset6/0/0_178.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/1_343.jpg,0,131.9229114,103.4612789,92.84035172,154.5597789,100.7668957,138.0558115
Archive/Train Data/Dataset6/0/395.jpg,0,141.787047,124.5537287,173.1622277,130.3168236,165.6561588,175.1069095
Archive/Train Data/Dataset6/0/1_425.jpg,0,148.4417665,95.1374951,168.3530664,151.6161164,139.0358204,134.5145925
Archive/Train Data/Dataset6/0/381.jpg,0,116.5127522,147.9767746,169.0581307,157.2740889,110.864719,173.676634
Archive/Train Data/Dataset6/0/0_144.jpg,0,118.4280631,132.6160141,60.28358102,78.64181552,166.2084623,164.353636
Archive/Train Data/Dataset6/0/1_357.jpg,0,138.1444837,20.62375991,173.008226,150.8441227,12.5889783,173.4181964
Archive/Train Data/Dataset6/0/418.jpg,0,134.5083977,118.3929142,128.5393234,159.0034323,129.3347356,114.3669523
Archive/Train Data/Dataset6/0/1_91.jpg,0,88.76594128,57.61768151,165.7221547,72.87880719,70.82182336,176.7070576
Archive/Train Data/Dataset6/0/356.jpg,0,167.4831635,154.662241,165.1847859,111.2598253,91.26943217,24.54076536
Archive/Train Data/Dataset6/0/0_193.jpg,0,120.3519202,94.25312434,178.3689012,164.4330468,87.46957515,154.0320426
Archive/Train Data/Dataset6/0/1_380.jpg,0,147.6089965,52.48790162,113.4296195,168.4197809,131.6203599,117.721278
Archive/Train Data/Dataset6/0/0_3.jpg,0,170.000161,98.85644965,141.1115959,168.2896403,175.8976482,166.3294336
Archive/Train Data/Dataset6/0/430.jpg,0,125.4822537,111.8181346,155.7892884,161.6359229,76.59380885,77.99777092
Archive/Train Data/Dataset6/0/424.jpg,0,104.4749582,170.3380417,109.4112469,133.4626544,76.20347559,82.80586127
Archive/Train Data/Dataset6/0/0_187.jpg,0,173.3362476,109.4661117,169.0308027,99.59029075,157.9246199,154.6402077
Archive/Train Data/Dataset6/0/342.jpg,0,173.3362476,109.4661117,169.0308027,99.59029075,157.9246199,154.6402077
Archive/Train Data/Dataset6/0/2_0_461.jpg,0,142.5747597,87.66981966,168.9415054,158.3664768,168.735084,144.2916605
Archive/Train Data/Dataset6/0/1_0_131.jpg,0,153.1143245,111.8457051,122.627383,121.1233307,109.0952583,90.24428135
Archive/Train Data/Dataset6/0/1_0_125.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/3_57.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/1_237.jpg,0,113.2223469,36.26238273,168.9187993,142.5399903,34.25402853,168.6902574
Archive/Train Data/Dataset6/0/587.jpg,0,140.0806555,116.8140543,112.3742163,114.4409053,54.55497233,101.0789882
Archive/Train Data/Dataset6/0/1_0_119.jpg,0,110.0679885,122.812613,84.18889266,155.6338942,92.30469876,137.5539168
Archive/Train Data/Dataset6/0/593.jpg,0,155.0755858,132.2474914,128.4118642,142.3402681,102.2785672,83.46768773
Archive/Train Data/Dataset6/0/1_223.jpg,0,152.4041894,131.5297775,141.2302413,130.4113825,26.78989282,162.2020434
Archive/Train Data/Dataset6/0/578.jpg,0,129.1345472,49.47241437,178.408963,133.2788416,51.99923766,168.1355772
Archive/Train Data/Dataset6/0/222.jpg,0,141.5690704,172.804199,98.31875119,145.4252921,117.0471617,14.45687903
Archive/Train Data/Dataset6/0/1_592.jpg,0,152.5033246,167.0277111,160.5883775,147.1325082,87.58628283,126.2167055
Archive/Train Data/Dataset6/0/544.jpg,0,145.0824358,57.99572358,103.7042926,114.7842112,115.4135533,146.2919469
Archive/Train Data/Dataset6/0/550.jpg,0,145.0824358,57.99572358,103.7042926,114.7842112,115.4135533,146.2919469
Archive/Train Data/Dataset6/0/3_130.jpg,0,125.8005889,73.19424492,57.68546951,118.1895971,174.1404545,85.15132018
Archive/Train Data/Dataset6/0/236.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/1_0_455.jpg,0,152.2396372,122.3238825,124.3048328,147.1076138,94.08856975,164.6141863
Archive/Train Data/Dataset6/0/0_568.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/3_0_210.jpg,0,121.9365927,32.15284227,85.58456073,97.3785517,150.4869493,158.2411445
Archive/Train Data/Dataset6/0/0_226.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/0_232.jpg,0,165.8588273,125.5999409,173.6124132,109.7027684,149.2048174,169.876332
Archive/Train Data/Dataset6/0/0_554.jpg,0,175.9828113,82.69123545,87.48426363,153.1865182,127.4828125,162.3293847
Archive/Train Data/Dataset6/0/1_0_496.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/2_109.jpg,0,170.5970221,110.84956,153.2460731,171.9435549,86.48769795,137.5429782
Archive/Train Data/Dataset6/0/2_121.jpg,0,164.2768309,49.60858906,173.6794316,158.2040531,50.6439741,170.8624326
Archive/Train Data/Dataset6/0/2_120.jpg,0,153.6591994,112.8716069,171.6910982,162.7648822,89.97734913,146.6487905
Archive/Train Data/Dataset6/0/0_582.jpg,0,135.5639357,147.9585069,135.4148787,139.5100993,50.39457211,138.4298336
Archive/Train Data/Dataset6/0/0_13.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/0_541.jpg,0,143.7194753,73.27940027,58.62339249,125.0985252,133.0430026,145.3444052
Archive/Train Data/Dataset6/0/0_227.jpg,0,122.3340614,90.78035728,132.5609072,91.53680591,96.14761848,135.0692584
Archive/Train Data/Dataset6/0/0_569.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/1_0_332.jpg,0,161.6803646,126.7892013,142.3802313,147.5006602,101.766751,158.1235244
Archive/Train Data/Dataset6/0/2_444.jpg,0,150.6526749,59.64606265,175.2360124,100.6462455,114.4298108,171.139216
Archive/Train Data/Dataset6/0/551.jpg,0,153.5439236,127.7177565,164.3064562,133.0328595,90.90272698,47.77215678
Archive/Train Data/Dataset6/0/237.jpg,0,144.289392,109.0278338,178.3736859,154.4192394,107.9578652,175.9103428
Archive/Train Data/Dataset6/0/3_131.jpg,0,87.01396729,88.49287456,130.2621362,114.3830353,131.6008037,168.5341708
Archive/Train Data/Dataset6/0/223.jpg,0,131.975345,144.889269,168.4984757,168.5954504,67.38695835,94.19830235
Archive/Train Data/Dataset6/0/545.jpg,0,128.8203027,66.19729528,57.23405579,160.4200785,89.04129754,110.3011466
Archive/Train Data/Dataset6/0/1_593.jpg,0,175.2796804,141.1125013,129.8581425,110.0380909,54.73588885,113.6279701
Archive/Train Data/Dataset6/0/3_95.jpg,0,117.4673714,155.9057413,172.5970486,174.1882105,44.4985548,117.7871621
Archive/Train Data/Dataset6/0/579.jpg,0,124.2130035,134.6344499,117.4284697,93.18391316,54.60838705,55.87341873
Archive/Train Data/Dataset6/0/592.jpg,0,144.6443926,114.5153967,169.5841397,152.2254719,121.9350095,175.3519956
Archive/Train Data/Dataset6/0/1_544.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/1_222.jpg,0,166.2131833,143.4315624,132.4117442,154.7370482,42.43711287,164.0250791
Archive/Train Data/Dataset6/0/1_236.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/1_550.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/2_493.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/586.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/1_578.jpg,0,119.7382084,123.9464292,141.6667692,158.8879708,120.7213882,97.05736447
Archive/Train Data/Dataset6/0/3_42.jpg,0,151.8359836,152.9204735,149.7762831,155.3452665,92.22047375,99.96884864
Archive/Train Data/Dataset6/0/425.jpg,0,146.2020581,107.0152708,143.0437758,171.2082461,66.23533987,102.2998574
Archive/Train Data/Dataset6/0/343.jpg,0,167.7577685,163.6592001,172.3581913,120.9902783,166.8193584,170.0267234
Archive/Train Data/Dataset6/0/2_256.jpg,0,144.0669347,80.09335305,174.7618334,130.3734415,55.97107009,162.0726628
Archive/Train Data/Dataset6/0/1_381.jpg,0,145.5254128,64.69424903,156.9467699,175.2721691,143.4221026,134.9270196
Archive/Train Data/Dataset6/0/0_192.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/357.jpg,0,151.5148033,144.3421188,141.5724969,148.681757,138.1638104,164.9115974
Archive/Train Data/Dataset6/0/431.jpg,0,159.925551,99.54909232,122.8025476,150.5476227,83.07658241,57.63024424
Archive/Train Data/Dataset6/0/0_2.jpg,0,169.9465714,106.650494,139.7453523,137.8619963,120.5072474,169.1142043
Archive/Train Data/Dataset6/0/1_90.jpg,0,159.1174569,147.5774418,115.2559582,158.9927377,31.78504143,78.52407975
Archive/Train Data/Dataset6/0/419.jpg,0,128.563679,108.0435152,120.2633164,169.5769288,145.0914916,95.729044
Archive/Train Data/Dataset6/0/2_518.jpg,0,175.8284846,89.67802088,145.5212258,160.3957431,83.34399972,132.5651743
Archive/Train Data/Dataset6/0/1_84.jpg,0,170.1413792,147.6026958,121.2119861,141.7130824,71.59531058,95.20370478
Archive/Train Data/Dataset6/0/1_430.jpg,0,153.2459367,129.1364823,112.1689049,143.6255801,105.5534783,172.4251491
Archive/Train Data/Dataset6/0/1_356.jpg,0,49.97613975,135.2806557,161.300643,165.4742931,74.0739152,171.8221266
Archive/Train Data/Dataset6/0/380.jpg,0,151.122458,109.7078165,167.1759322,122.738676,146.6732059,156.3512031
Archive/Train Data/Dataset6/0/394.jpg,0,177.4167589,113.44239,165.4018476,166.3241448,104.0611209,119.1270462
Archive/Train Data/Dataset6/0/1_342.jpg,0,150.9069796,138.2820351,123.9225233,151.1421536,77.49704942,157.1297774
Archive/Train Data/Dataset6/0/0_151.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/2_281.jpg,0,157.9725671,112.7221723,160.0225208,149.6695556,71.98184899,147.0605459
Archive/Train Data/Dataset6/0/1_424.jpg,0,96.26570653,58.15766434,170.6666133,100.154984,28.90678289,164.3176138
Archive/Train Data/Dataset6/0/1_53.jpg,0,143.2088462,117.0551705,119.8999534,139.7639176,81.63090276,138.985132
Archive/Train Data/Dataset6/0/1_47.jpg,0,143.2088462,117.0551705,119.8999534,139.7639176,81.63090276,138.985132
Archive/Train Data/Dataset6/0/1_418.jpg,0,153.7533359,123.5672064,134.4557805,151.5060525,92.08731696,165.9477044
Archive/Train Data/Dataset6/0/0_384.jpg,0,171.2795001,165.1141367,155.3296267,136.6500771,90.47865231,158.7264651
Archive/Train Data/Dataset6/0/141.jpg,0,158.2268744,97.56102404,65.84414242,140.7402777,149.9301947,130.7900801
Archive/Train Data/Dataset6/0/627.jpg,0,108.8168298,65.82246029,165.6558508,118.3490586,69.24183642,171.1735783
Archive/Train Data/Dataset6/0/3_535.jpg,0,108.9807036,53.33376202,91.66212878,45.28197571,154.7646845,164.9237333
Archive/Train Data/Dataset6/0/155.jpg,0,149.7701022,137.3606064,98.49636084,144.3278716,125.3510685,119.2604121
Archive/Train Data/Dataset6/0/1_0_17.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/83.jpg,0,91.35396406,145.641173,153.0215104,122.5891518,52.6640593,158.3940124
Archive/Train Data/Dataset6/0/97.jpg,0,172.9670618,86.48702423,74.33313897,127.5072688,126.8566791,170.1713583
Archive/Train Data/Dataset6/0/169.jpg,0,79.85429076,72.35724274,160.6126088,101.4272722,60.43422553,176.7249217
Archive/Train Data/Dataset6/0/182.jpg,0,170.6402825,110.3545699,126.9246411,152.6327541,149.8814486,116.5979563
Archive/Train Data/Dataset6/0/0_347.jpg,0,98.95155471,85.17972388,153.5432929,116.4354925,105.1192092,111.1729272
Archive/Train Data/Dataset6/0/1_154.jpg,0,103.5021316,76.18685444,133.3392134,82.69664195,121.2444874,143.966037
Archive/Train Data/Dataset6/0/1_632.jpg,0,148.2835286,88.7723556,161.7665585,162.2305823,113.0059355,110.0252489
Archive/Train Data/Dataset6/0/0_421.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/68.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/0_435.jpg,0,150.8550162,79.67165706,106.1768523,138.0529717,36.43855041,87.39835809
Archive/Train Data/Dataset6/0/1_140.jpg,0,104.2831015,129.1266975,124.6067047,163.9620134,111.4002961,129.4433865
Archive/Train Data/Dataset6/0/196.jpg,0,138.1501978,81.46403137,106.4191781,111.7262763,139.0144283,129.5027402
Archive/Train Data/Dataset6/0/1_168.jpg,0,155.199171,63.68378609,91.43877606,171.4229452,138.2786477,116.5874425
Archive/Train Data/Dataset6/0/40.jpg,0,132.1043854,140.2662958,145.7058621,136.1491974,54.07096446,137.4189221
Archive/Train Data/Dataset6/0/2_0_702.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/0_409.jpg,0,147.5064265,71.69644217,170.2813056,158.2599712,157.9380691,154.610193
Archive/Train Data/Dataset6/0/54.jpg,0,143.4866546,126.1445078,94.09088524,162.0029601,128.5296537,131.9258145
Archive/Train Data/Dataset6/0/6.jpg,0,131.2031061,39.82772995,169.7392842,121.3136076,89.39815432,167.0207864
Archive/Train Data/Dataset6/0/192.jpg,0,168.5136684,99.4777015,146.7280924,125.3295415,118.0134063,145.6871152
Archive/Train Data/Dataset6/0/2_12.jpg,0,154.3206885,88.38822725,173.9542279,164.9319426,107.07425,166.1634585
Archive/Train Data/Dataset6/0/0_431.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/78.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/1_636.jpg,0,138.0929154,62.97926873,103.6056221,158.2160693,139.7618348,126.772495
Archive/Train Data/Dataset6/0/0_343.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/1_150.jpg,0,175.5994407,127.7730119,142.6288988,153.6013176,61.78058923,95.06300812
Archive/Train Data/Dataset6/0/186.jpg,0,167.2529149,99.36781755,55.04861613,156.4331141,53.58986805,97.94900996
Archive/Train Data/Dataset6/0/1_178.jpg,0,147.9523823,57.01688086,177.5876213,135.839605,65.21440487,175.0414787
Archive/Train Data/Dataset6/0/2.jpg,0,148.2424837,106.7260571,61.86272508,166.5837464,107.0330496,126.4341667
Archive/Train Data/Dataset6/0/50.jpg,0,176.9579893,96.79973399,58.88502274,139.6497356,138.5617381,168.3749372
Archive/Train Data/Dataset6/0/1_0_242.jpg,0,123.5086209,102.5060923,174.4786188,99.45739054,70.4511815,157.7594357
Archive/Train Data/Dataset6/0/0_419.jpg,0,138.9287331,74.34246136,166.3346605,131.5715051,73.64854335,138.7365044
Archive/Train Data/Dataset6/0/44.jpg,0,125.8010419,81.21060865,66.09336328,168.0353716,94.07794734,125.2353799
Archive/Train Data/Dataset6/0/2_0_40.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/1_0_13.jpg,0,65.0790234,140.2013897,159.3881233,89.10244194,110.4893108,153.9932729
Archive/Train Data/Dataset6/0/0_394.jpg,0,117.3154974,107.7315226,47.57724078,41.90712091,159.8125029,137.3554692
Archive/Train Data/Dataset6/0/1_187.jpg,0,118.6003287,164.3987294,160.885234,149.220246,77.68476166,104.376195
Archive/Train Data/Dataset6/0/151.jpg,0,118.6003287,164.3987294,160.885234,149.220246,77.68476166,104.376195
Archive/Train Data/Dataset6/0/637.jpg,0,146.503497,86.3142929,126.0316293,132.5028069,87.27378337,171.9397972
Archive/Train Data/Dataset6/0/2_4.jpg,0,138.8216263,112.0571978,161.0868343,148.6178943,63.90088876,169.3331119
Archive/Train Data/Dataset6/0/145.jpg,0,154.4849649,123.8376044,143.8305412,151.5594599,134.8778124,121.2407957
Archive/Train Data/Dataset6/0/0_380.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/1_193.jpg,0,79.49149709,80.62785943,175.3749335,102.3265142,172.0107084,149.9585991
Archive/Train Data/Dataset6/0/1_0_281.jpg,0,128.8115702,76.7361917,167.1873766,149.3210359,169.5363257,140.0005955
Archive/Train Data/Dataset6/0/93.jpg,0,98.23596585,81.715426,133.5968127,100.4576613,35.28815746,175.3931475
Archive/Train Data/Dataset6/0/2_0_97.jpg,0,150.4610762,115.5125864,144.2049172,158.8835127,62.8803849,142.0804951
Archive/Train Data/Dataset6/0/87.jpg,0,142.4057933,169.7624508,172.6293655,93.6186635,128.9902256,168.1388878
Archive/Train Data/Dataset6/0/179.jpg,0,178.6803955,112.6079687,151.355259,109.522911,54.88378165,176.5464408
Archive/Train Data/Dataset6/0/1_346.jpg,0,159.1764175,39.60149507,171.9210881,142.0036212,150.3335551,147.2545937
Archive/Train Data/Dataset6/0/0_155.jpg,0,168.4801346,127.6375945,79.08611921,127.3822847,123.6641917,134.2922264
Archive/Train Data/Dataset6/0/390.jpg,0,91.55163561,109.8040923,153.6150108,147.8483007,78.56538583,158.4889512
Archive/Train Data/Dataset6/0/384.jpg,0,91.55163561,109.8040923,153.6150108,147.8483007,78.56538583,158.4889512
Archive/Train Data/Dataset6/0/1_352.jpg,0,98.91044449,118.2819078,174.6730805,118.6485572,96.26166212,88.13903666
Archive/Train Data/Dataset6/0/1_43.jpg,0,140.881784,58.67942393,101.0883997,173.1058737,145.4362889,117.1463515
Archive/Train Data/Dataset6/0/0_169.jpg,0,,,,,,
Archive/Train Data/Dataset6/0/1_57.jpg,0,147.3646082,147.4448032,114.0662607,149.8857825,45.76792581,96.81341548
Archive/Train Data/Dataset6/0/1_408.jpg,0,86.60232405,139.1758816,150.7400386,77.28227315,42.28803819,166.9353817
Archive/Train Data/Dataset6/0/435.jpg,0,153.5103852,129.6426572,132.2129716,140.074501,99.38312112,57.03454777
Archive/Train Data/Dataset6/0/353.jpg,0,117.2718427,83.33338541,54.71096516,157.6503676,93.10561528,79.27969384
Archive/Train Data/Dataset6/0/1_385.jpg,0,151.7002616,152.2492346,152.521426,114.8018869,120.043931,118.0076533
Archive/Train Data/Dataset6/0/2_246.jpg,0,147.6907231,101.7641357,127.1466424,147.6662746,102.7549846,175.8158697
Archive/Train Data/Dataset6/0/1_391.jpg,0,78.62835487,140.4986766,173.1908727,98.00074768,113.9960572,162.1564978
Archive/Train Data/Dataset6/0/347.jpg,0,133.17209,100.9986611,112.4900511,161.315447,83.85184371,72.06624473
Archive/Train Data/Dataset6/0/421.jpg,0,117.9838861,68.49347639,62.48065144,154.1080585,93.98054449,100.1823524
Archive/Train Data/Dataset6/0/409.jpg,0,99.49056803,148.4679932,157.3354187,146.5973718,101.5627142,177.2166627
Archive/Train Data/Dataset6/0/1_80.jpg,0,156.4467968,136.9345871,151.7556296,84.84198563,13.38173884,146.71583
Archive/Train Data/Dataset6/0/1_94.jpg,0,114.3862684,161.2130758,168.7966006,95.12777422,46.42035328,173.3993147
Archive/Train Data/Dataset6/0/582.jpg,0,119.9621324,30.19621966,131.9892074,114.6356606,102.270723,175.7593502
Archive/Train Data/Dataset6/0/1_554.jpg,0,132.3438036,111.8902049,109.8039176,128.6151738,141.7739971,134.6984886
Archive/Train Data/Dataset6/0/1_0_108.jpg,0,156.2654552,65.93171253,171.8232134,95.20246735,154.4343884,164.9022571
Archive/Train Data/Dataset6/0/1_226.jpg,0,167.2034867,169.999538,172.4921102,96.35720578,88.50625951,137.2449391
Archive/Train Data/Dataset6/0/1_540.jpg,0,100.0956204,22.77955092,157.9747562,71.7851895,51.01449583,166.4176652
Archive/Train Data/Dataset6/0/2_483.jpg,0,154.9484922,79.02959189,172.1586437,145.391068,103.7348224,157.8415525
Archive/Train Data/Dataset6/0/596.jpg,0,86.27185991,53.11853378,167.4218692,129.8775335,54.53920024,163.9932946
Archive/Train Data/Dataset6/0/1_568.jpg,0,97.04123591,156.7689157,147.8463441,149.7337322,75.55867257,99.72660617
Archive/Train Data/Dataset6/0/3_46.jpg,0,78.41518043,74.26146023,131.8024844,110.0439185,162.685845,178.9455703
Archive/Train Data/Dataset6/0/541.jpg,0,123.2839878,33.57136871,175.7843554,132.1284376,31.33309639,176.3512039
Archive/Train Data/Dataset6/0/227.jpg,0,175.4752008,73.29548156,107.1569339,135.4842789,131.818322,165.6269018
