ImgPath,label,leftelbow,lefthip,leftknee,rightelbow,righthip,rightknee,EKleft,EKright,EE,KK
/Test Data/Dataset82/14\1_530.jpg,14,136.6925148,28.29192074,53.13381192,125.7815413,52.78942485,70.91726747,43.37125303,15.63357788,65.53672148,64.60870307
/Test Data/Dataset82/14\1_533.jpg,14,91.19435217,19.65118552,66.99262392,104.1817407,23.91782463,73.27658943,42.74161092,28.25222151,119.62939,78.64111628
/Test Data/Dataset82/14\1_534.jpg,14,108.2685435,52.21857884,103.1140889,93.63174602,27.31188033,108.8154496,1.792100193,52.82691532,135.1226698,75.72847237
/Test Data/Dataset82/14\1_538.jpg,14,116.9811934,23.40089463,67.99826085,134.7019975,17.99886073,30.27430662,43.562633,16.403974,110.6688185,45.05302018
/Test Data/Dataset82/14\1_543.jpg,14,139.1915656,24.30530071,54.29561135,146.9142111,29.39995435,63.25738337,32.45959723,31.50913854,79.61226319,35.11936483
/Test Data/Dataset82/14\1_580.jpg,14,130.2279242,18.85078162,64.96914048,142.6607076,17.88061493,69.45846659,25.35499687,29.82821884,81.72168954,27.49203172
/Test Data/Dataset82/14\1_592.jpg,14,164.6372972,47.94554196,57.07316133,133.7452995,47.81437927,61.46367154,32.70357106,34.18153895,63.59349879,37.01971129
/Test Data/Dataset82/14\1_593.jpg,14,106.9351439,102.0872871,104.4170028,109.3007665,107.0842029,105.0717898,100.5797834,90.46420105,48.22013853,45.27945953
/Test Data/Dataset82/14\1_596.jpg,14,123.8036477,10.22749143,64.73629533,123.2809072,22.40283804,90.21880462,22.72275598,20.57022149,113.1673226,72.19984973
/Test Data/Dataset82/14\1_599.jpg,14,98.56048368,28.7948956,68.47967953,113.1953536,19.41947647,85.11655388,17.12994851,38.74671236,127.470514,87.84734085
/Test Data/Dataset82/14\1_602.jpg,14,112.2654923,24.57602356,98.59035336,120.194643,19.69247954,73.51958334,11.6789447,19.88432255,99.37103129,54.70909721
/Test Data/Dataset82/14\1_61.jpg,14,129.3272631,23.35930154,67.73534695,135.6845943,23.96061935,56.49261611,23.6828788,8.788115982,84.43142832,49.25101533
/Test Data/Dataset82/14\1_611.jpg,14,89.59581877,19.17215097,57.05245535,126.1030261,36.58494452,88.71708272,12.53627477,18.49838387,117.6943593,102.3707136
/Test Data/Dataset82/14\1_75.jpg,14,121.4914617,48.60986481,66.77687142,150.0347345,49.91226582,61.31239676,49.69210557,19.0525226,81.55922808,38.61398369
/Test Data/Dataset82/14\1_82.jpg,14,154.1545711,29.19215927,76.17658863,156.7224637,10.60099714,70.13086614,16.56762849,24.5263028,66.2230686,37.14458395
/Test Data/Dataset82/14\2_226.jpg,14,153.0217438,12.90074659,74.23194505,154.7727257,21.58164635,80.57802594,18.14248279,18.0575925,86.27114246,43.82658784
/Test Data/Dataset82/14\2_272.jpg,14,94.86194629,35.07917005,70.40647177,78.55262366,34.20262697,54.60212011,59.37316039,15.47463936,99.47620977,105.0081321
/Test Data/Dataset82/14\2_283.jpg,14,133.3302365,27.57323907,39.58674906,138.0146913,33.3942711,36.31408111,17.91272129,22.70203958,84.90271035,52.03529436
/Test Data/Dataset82/14\2_352.jpg,14,88.9431102,71.89485728,103.7491457,153.3217077,45.93119739,36.6154416,16.82159481,110.4020212,82.06347854,161.3488275
/Test Data/Dataset82/14\2_376.jpg,14,136.6694979,29.49740399,73.00648493,138.9311435,13.85817161,79.18069402,16.77663602,35.07631365,110.4335785,58.50871795
/Test Data/Dataset82/14\2_451.jpg,14,57.73609033,27.26456021,63.93385169,61.73183068,23.74643744,73.82962052,23.51377504,25.15329166,120.0763976,73.06583817
/Test Data/Dataset82/14\2_461.jpg,14,152.0144622,19.72154072,70.75005611,159.7429505,15.92938704,59.00873199,26.35244099,18.51003242,71.83222162,44.48962067
/Test Data/Dataset82/14\2_506.jpg,14,131.2955017,30.95768737,74.94605556,137.2018954,16.02733781,90.07473081,16.14002571,32.29131658,111.920669,70.84516915
/Test Data/Dataset82/14\2_529.jpg,14,78.8973209,29.77162321,59.13528154,48.16475413,24.03403522,52.05580061,20.02813535,17.26947035,109.9837048,71.59291578
/Test Data/Dataset82/14\2_530.jpg,14,78.8973209,29.77162321,59.13528154,48.16475413,24.03403522,52.05580061,20.02813535,17.26947035,109.9837048,71.59291578
/Test Data/Dataset82/14\2_583.jpg,14,122.8846998,19.40475953,91.57522245,124.4620279,15.27051223,97.29330315,18.37199049,23.13461228,106.5790553,54.27634513
/Test Data/Dataset82/14\2_588.jpg,14,116.4364982,31.4909684,54.54871105,114.7685823,34.13384427,59.45846375,22.20680911,34.19760962,113.7819951,67.24737266
/Test Data/Dataset82/14\2_593.jpg,14,117.0366694,49.83950625,68.92433952,118.7951691,34.83668006,63.62578849,9.981043388,37.57886651,112.571119,55.16616514
ata/Dataset82/0/77.jpg,0,137.4839333,57.35724327,171.3234037,67.22872307,35.85691204,90.53720899,45.98127536,31.24005437,150.9642397,84.74334164
ata/Dataset82/0/200.jpg,0,142.7096611,18.89701843,70.27509214,162.2165228,80.17756328,165.7754681,27.85215368,36.98368011,90.55808756,67.21120445
ata/Dataset82/0/0_18.jpg,0,,,,,,,,,,
ata/Dataset82/0/229.jpg,0,135.0308451,21.51873013,117.5658458,158.3886428,69.99025162,174.6637429,14.46328156,35.00452514,121.048779,120.011997
ata/Dataset82/0/163.jpg,0,166.7617158,85.05879995,123.7943516,124.7802211,18.45478772,78.15845277,41.27067728,33.07194624,110.0096503,93.18565786
ata/Dataset82/0/62.jpg,0,,,,,,,,,,
ata/Dataset82/0/61.jpg,0,121.5050323,83.10589834,166.8318683,135.4230886,54.83694098,56.39002336,54.47062803,30.76072584,160.0435194,74.32647571
ata/Dataset82/0/207.jpg,0,,,,,,,,,,
ata/Dataset82/0/64.jpg,0,158.7493861,51.23695797,104.3359704,128.4713053,56.81308698,146.7099954,16.47414993,34.14879838,113.9602141,58.91348696
ata/Dataset82/0/70.jpg,0,158.7493861,51.23695797,104.3359704,128.4713053,56.81308698,146.7099954,16.47414993,34.14879838,113.9602141,58.91348696
ata/Dataset82/0/58.jpg,0,160.8638037,37.72012461,92.32996233,160.5590404,91.4346479,178.7694534,18.27770958,52.70119869,163.909534,101.172929
ata/Dataset82/0/0_377.jpg,0,175.7461315,125.3378441,106.3790352,167.3566677,157.5854907,155.1607754,155.4353671,119.6772126,15.53177485,15.17071285
ata/Dataset82/0/8.jpg,0,153.7174434,73.79997709,143.7517807,108.6915,28.31324211,104.9277998,30.59502218,27.90802098,162.3963532,64.86542283
ata/Dataset82/0/66.jpg,0,134.9196996,45.66283222,128.4859228,169.197351,19.89974759,176.6125447,29.69194207,42.42989853,154.6601476,36.34616328
ata/Dataset82/0/173.jpg,0,178.5918633,39.24374345,171.0806848,142.6837855,19.78510995,143.8303638,12.27635518,9.197019435,58.84047236,127.9413892
ata/Dataset82/0/0_162.jpg,0,149.315969,73.5902166,175.7090545,99.63709779,11.36297997,171.4187486,29.31445932,31.92879541,165.1875003,98.66231301
ata/Dataset82/0/73.jpg,0,159.8027746,44.59429571,150.221514,96.20190731,24.24288191,96.66687132,49.05762276,24.70191995,149.2669286,80.05028208
ata/Dataset82/0/67.jpg,0,149.0448738,48.46873952,169.2594266,130.8364061,72.8048743,164.4271331,22.25369764,21.70068132,164.9522129,59.99361683
ata/Dataset82/0/9.jpg,0,144.5355816,69.88936622,169.1311463,106.9649659,30.42221405,72.37422992,42.02046942,34.37881186,104.0974158,88.52228147
ata/Dataset82/0/14.jpg,0,144.5355816,69.88936622,169.1311463,106.9649659,30.42221405,72.37422992,42.02046942,34.37881186,104.0974158,88.52228147
ata/Dataset82/0/28.jpg,0,162.9557151,90.35163774,166.6429018,132.9533933,30.37343815,85.89506435,44.23964692,36.49550746,132.7659309,62.20458845
ata/Dataset82/0/129.jpg,0,139.2455381,45.75142354,78.41378735,144.7866004,115.1481707,169.095232,31.93870736,36.40522114,128.0781591,119.4990866
ata/Dataset82/0/101.jpg,0,141.6487045,70.65395558,142.8494376,134.4239385,37.36335772,105.0829005,36.2656563,44.23963855,170.0996804,72.45462837
ata/Dataset82/0/128.jpg,0,141.6487045,70.65395558,142.8494376,134.4239385,37.36335772,105.0829005,36.2656563,44.23963855,170.0996804,72.45462837
ata/Dataset82/0/17.jpg,0,155.4025359,66.6627891,143.8226348,107.2450498,29.36198291,106.9087972,28.92766208,26.13037494,161.3737047,67.64246075
ata/Dataset82/0/102.jpg,0,162.07296,116.8030521,61.33881915,149.6285467,58.72158946,43.96292933,148.7678554,49.93566816,67.37138912,97.20263911
ata/Dataset82/0/512.jpg,0,162.3291912,47.01134393,129.7262029,162.8826115,50.61434366,78.16065275,19.34917084,36.92270717,90.14067832,46.95318258
ata/Dataset82/0/103.jpg,0,88.20078639,46.45441708,57.6582646,167.923543,80.37760117,148.9266614,47.2364598,43.41430864,149.5385684,115.9706358
ata/Dataset82/0/0_305.jpg,0,157.646892,65.00537894,153.8870796,120.2266306,44.95109958,41.09775969,31.67851559,40.49187863,158.7844813,70.84233937
ata/Dataset82/0/12.jpg,0,,,,,,,,,,
ata/Dataset82/0/0_54.jpg,0,,,,,,,,,,
ata/Dataset82/0/106.jpg,0,165.259985,72.70304802,167.0728344,170.2490015,103.6772427,159.8056535,26.35425785,38.49658614,79.7808166,172.9799797
ata/Dataset82/0/11.jpg,0,108.2083608,42.12057126,36.92056804,160.2033129,72.84357173,166.0775411,33.72964304,51.94601838,132.5506971,95.3075543
ata/Dataset82/0/104.jpg,0,95.76093236,89.51618689,173.8204236,73.87090431,66.96320771,164.8052525,71.67315667,60.996524,23.86027621,34.84118452
ata/Dataset82/0/111.jpg,0,118.7175913,34.02484831,91.7302226,172.0230412,50.73026274,161.7240068,36.58721189,55.04618643,129.2117493,78.1124762
ata/Dataset82/0/10.jpg,0,148.3780982,66.84948724,153.9617208,108.448509,26.27942574,99.34684919,26.87741654,16.67538055,160.2775474,63.37547608
ata/Dataset82/0/478.jpg,0,148.3780982,66.84948724,153.9617208,108.448509,26.27942574,99.34684919,26.87741654,16.67538055,160.2775474,63.37547608
ata/Dataset82/0/121.jpg,0,163.4186351,37.2369231,160.4777601,157.4917453,30.85741164,130.9069106,22.73502201,28.89297611,67.88982908,71.23232804
ata/Dataset82/0/0_71.jpg,0,163.4186351,37.2369231,160.4777601,157.4917453,30.85741164,130.9069106,22.73502201,28.89297611,67.88982908,71.23232804
ata/Dataset82/0/26.jpg,0,49.42757105,39.5218852,52.15858063,160.990589,41.73506508,151.3748145,33.44496459,11.32636774,153.4260494,107.5347582
ata/Dataset82/0/30.jpg,0,,,,,,,,,,
ata/Dataset82/0/118.jpg,0,164.2445317,67.68615958,172.6987612,136.807981,111.3802132,161.8249423,22.8200856,43.24636482,112.1333597,62.06506464
ata/Dataset82/0/31.jpg,0,132.4757852,152.2563942,156.2973711,153.1212219,90.99450012,144.7448021,65.29432142,83.23629436,58.92608082,41.48481711
ata/Dataset82/0/25.jpg,0,117.3272811,35.50885767,153.9154274,176.6506683,59.75316598,168.3136897,11.20122774,52.20688565,114.0535374,97.00262023
ata/Dataset82/0/19.jpg,0,145.6856044,48.39637767,173.0130629,108.8141861,36.01166813,92.99726334,86.61919043,31.80876007,96.58883888,142.4487532
ata/Dataset82/0/42.jpg,0,115.6645342,45.73144298,52.4302678,163.5591249,52.88758354,172.9695005,37.50559677,44.81487773,124.6640705,89.50868006
ata/Dataset82/0/56.jpg,0,157.1940528,23.79140647,136.9545628,162.831553,11.20975882,101.6152485,33.85474742,6.3093283,121.611647,154.6330619
ata/Dataset82/0/81.jpg,0,164.166018,72.80699908,166.9291817,144.5885236,42.42910438,146.6426064,48.77828615,23.35575706,115.7897307,62.10576416
ata/Dataset82/0/0_350.jpg,0,144.248369,91.03529878,13.75605447,56.14884015,85.13969542,161.4672012,34.77421587,127.957212,147.867182,60.59345518
ata/Dataset82/0/96.jpg,0,153.1130366,47.76373967,175.0383704,79.48231659,39.02331374,76.6287987,37.02209491,27.03281954,158.7720605,63.47298381
ata/Dataset82/0/0_187.jpg,0,153.1130366,47.76373967,175.0383704,79.48231659,39.02331374,76.6287987,37.02209491,27.03281954,158.7720605,63.47298381
ata/Dataset82/0/0_151.jpg,0,153.1130366,47.76373967,175.0383704,79.48231659,39.02331374,76.6287987,37.02209491,27.03281954,158.7720605,63.47298381
ata/Dataset82/0/155.jpg,0,28.45138685,91.75747296,144.2299469,136.6646754,62.43710415,126.5426856,12.43114341,66.47120256,79.62796745,24.72092339
ata/Dataset82/0/68.jpg,0,28.45138685,91.75747296,144.2299469,136.6646754,62.43710415,126.5426856,12.43114341,66.47120256,79.62796745,24.72092339
ata/Dataset82/0/40.jpg,0,168.5277383,77.94189441,172.7689169,121.5212422,76.70788213,163.7637598,34.19536801,34.95257049,153.8981587,78.16721563
ata/Dataset82/0/6.jpg,0,159.9055251,68.05394515,142.2999551,130.3153104,32.8595903,82.9391932,21.38473584,33.06734255,156.5514124,60.07572198
ata/Dataset82/0/2.jpg,0,156.0082592,58.59628864,146.5176218,126.727113,11.61821537,129.2695007,16.93120013,16.65414961,161.8447057,52.78412354
ata/Dataset82/0/434.jpg,0,137.571204,76.49363162,153.2636184,128.5622971,34.16673107,94.05336359,23.71086739,32.72925624,152.3144588,75.16155747
ata/Dataset82/0/144.jpg,0,166.2031225,55.62172245,175.4287404,170.3791776,66.18914381,167.1802142,57.44751638,35.84240446,134.9829826,62.98145474
ata/Dataset82/0/45.jpg,0,146.1640858,59.33141155,169.0649999,51.93877704,17.64760661,100.2799779,46.29372012,25.10557693,143.9269244,73.36523009
ata/Dataset82/0/3.jpg,0,,,,,,,,,,
ata/Dataset82/0/79.jpg,0,68.80482639,71.20779772,135.5233762,130.2481647,70.36623328,157.3743386,36.69301445,20.34387052,95.43285955,121.9245071
ata/Dataset82/0/47.jpg,0,115.7786581,36.08013093,63.97778862,169.0591315,80.15416467,160.8404454,12.04034549,49.7835895,169.6446058,114.8562672
ata/Dataset82/0/146.jpg,0,114.4225383,83.50189714,174.1307231,144.91324,93.73282785,127.0515061,64.71556288,42.35126654,165.9425952,62.39272932
ata/Dataset82/0/84.jpg,0,152.2659213,41.23746771,169.5230388,116.0776321,35.81975601,67.44668296,22.17165336,21.7391515,170.8206617,57.57899661
ata/Dataset82/0/0_15.jpg,0,165.2878865,55.3581325,168.2525907,163.2136804,41.37575467,73.49637314,16.97476713,50.14056414,69.50914271,40.34341905
ata/Dataset82/0/543.jpg,0,142.373745,102.6618902,157.2767437,130.8071877,16.02993929,141.4486612,23.55120066,50.71278807,98.52798405,38.8850376
ata/Dataset82/0/0_4.jpg,0,153.0463692,47.0575235,122.0268048,141.4706152,88.40397791,137.5232999,108.6157459,26.11700525,136.3631953,52.15983832
ata/Dataset82/1/77.jpg,1,144.7921784,83.60199066,64.1604035,101.090813,103.3909089,16.55956756,29.31444503,149.9570815,56.29952924,60.87222383
ata/Dataset82/1/200.jpg,1,144.7921784,83.60199066,64.1604035,101.090813,103.3909089,16.55956756,29.31444503,149.9570815,56.29952924,60.87222383
ata/Dataset82/1/62.jpg,1,80.63002677,115.3351233,134.0592463,54.19506332,139.5477881,101.5407748,103.5545366,125.1500644,20.82537664,70.69936376
ata/Dataset82/1/60.jpg,1,142.5601966,61.92499865,19.09386188,143.9600072,112.9033286,12.92611427,53.14804057,40.7615918,69.7182571,93.76204642
ata/Dataset82/1/149.jpg,1,133.0536577,96.72137177,62.475905,173.011901,86.42783036,29.50702923,48.88863087,96.63125058,31.52425859,32.85347111
ata/Dataset82/1/148.jpg,1,,,,,,,,,,
ata/Dataset82/1/49.jpg,1,123.4514184,82.16150891,27.34425566,146.5337648,60.74468739,28.56198716,104.5522225,69.06795057,82.95617804,83.27092269
ata/Dataset82/1/71.jpg,1,119.8950476,81.77310879,27.37203289,145.5993771,90.06641292,56.12488164,58.59217057,38.40303005,69.37243368,55.4692513
ata/Dataset82/1/158.jpg,1,137.5522991,94.92278283,67.68707925,165.4681094,105.3178324,44.05835569,84.94502596,128.0027446,96.5243058,95.93251694
ata/Dataset82/1/70.jpg,1,137.5522991,94.92278283,67.68707925,165.4681094,105.3178324,44.05835569,84.94502596,128.0027446,96.5243058,95.93251694
ata/Dataset82/1/58.jpg,1,176.513898,123.642994,56.84463001,161.1063451,128.7153753,41.46113391,109.3300333,127.0650137,47.26204571,19.83946685
ata/Dataset82/1/198.jpg,1,118.5596931,110.0952315,37.93899208,158.1823863,72.80974787,9.031717249,69.28553862,110.0535252,70.38839668,54.14461903
ata/Dataset82/1/173.jpg,1,164.4825542,74.47247055,11.0835408,137.9385676,80.1133813,20.6248095,65.30552034,41.53956571,42.69923618,139.1825912
ata/Dataset82/1/199.jpg,1,143.9206317,52.13077734,15.34049076,131.1959569,77.82065468,18.56019303,40.39903635,36.26515544,81.23842883,123.5845228
ata/Dataset82/1/9.jpg,1,143.9206317,52.13077734,15.34049076,131.1959569,77.82065468,18.56019303,40.39903635,36.26515544,81.23842883,123.5845228
ata/Dataset82/1/115.jpg,1,128.1358097,52.49204566,17.25121115,162.9999098,44.34599355,1.566947496,59.18284652,48.18733999,68.64975449,147.5034157
ata/Dataset82/1/276.jpg,1,128.1358097,52.49204566,17.25121115,162.9999098,44.34599355,1.566947496,59.18284652,48.18733999,68.64975449,147.5034157
ata/Dataset82/1/15.jpg,1,123.906946,69.19635476,34.03151783,148.1336555,110.2113845,49.54934326,12.89029263,63.26236655,65.36287004,11.70600677
ata/Dataset82/1/117.jpg,1,159.2678774,73.84697741,14.40258776,171.2479807,62.51478396,18.26897226,80.11933436,50.12248534,36.41645779,90.22414074
ata/Dataset82/1/16.jpg,1,140.8332712,63.54290405,29.65136344,146.2112273,88.24873101,18.06035952,33.69805302,66.03328437,68.18611191,21.24927235
ata/Dataset82/1/12.jpg,1,118.8517395,81.30115754,21.43583341,132.4288928,129.1507387,27.75574218,33.22559446,76.77418984,118.1403464,58.77454411
ata/Dataset82/1/0_54.jpg,1,138.470196,64.69785396,22.74305162,130.0945235,104.8863514,50.32856684,48.02983742,23.87102131,89.46073614,133.3347105
ata/Dataset82/1/106.jpg,1,150.1802461,102.5733739,43.54603232,138.4882646,74.73256809,36.74789916,101.3746805,61.45606611,61.30374025,44.70190884
ata/Dataset82/1/674.jpg,1,171.5768417,87.62302437,32.00236949,108.1654969,100.3244525,34.26497402,111.9581001,71.72808013,45.6824084,62.16641097
ata/Dataset82/1/11.jpg,1,147.548965,107.7017182,61.07902857,97.93607155,112.7525682,54.25386186,75.77508886,117.5376446,46.0763174,23.32991409
ata/Dataset82/1/104.jpg,1,131.4206516,105.7329884,36.66234271,142.742598,90.15140908,33.09327094,77.05902274,123.3963417,49.98632403,97.56723437
ata/Dataset82/1/110.jpg,1,169.7873866,71.12293552,23.761468,118.1783053,65.33731745,21.76172988,62.70382868,44.43965376,60.22980907,115.1365133
ata/Dataset82/1/449.jpg,1,133.1035883,70.92200769,121.7828313,162.0502035,68.19495123,88.45081055,26.23459403,68.88408117,54.49009411,75.29578397
ata/Dataset82/1/35.jpg,1,133.1035883,70.92200769,121.7828313,162.0502035,68.19495123,88.45081055,26.23459403,68.88408117,54.49009411,75.29578397
ata/Dataset82/1/685.jpg,1,,,,,,,,,,
ata/Dataset82/1/322.jpg,1,156.2673621,85.41383273,50.351192,144.2256056,127.0566095,36.11767478,43.22504572,114.744944,53.31070423,36.17305622
ata/Dataset82/1/34.jpg,1,103.5201146,51.22502515,17.99154013,159.2192522,52.60886085,26.86520885,61.41732416,41.8646922,15.62375474,92.91978637
ata/Dataset82/1/645.jpg,1,115.8168465,96.15105567,43.55319825,97.65704441,130.3640317,71.1584186,58.52364938,112.4246956,47.86295214,29.33899075
ata/Dataset82/1/254.jpg,1,128.5361776,107.121107,39.5627059,125.532816,105.7849161,32.77795445,122.873385,107.8884255,96.00737966,92.45653386
ata/Dataset82/1/122.jpg,1,162.5383879,59.34198761,7.64525362,133.2645539,96.69060906,16.57851824,78.86790581,44.01367935,86.66489639,141.2122043
ata/Dataset82/1/136.jpg,1,,,,,,,,,,
ata/Dataset82/1/37.jpg,1,130.4944151,78.39286373,48.73037608,149.7210653,84.77009962,22.44786759,83.07919288,78.27021674,41.42795996,27.39569059
ata/Dataset82/1/33.jpg,1,150.5266493,88.28148589,24.84130898,114.5207241,101.0295141,27.97769956,78.93540169,101.705444,50.58532015,39.19666757
ata/Dataset82/1/27.jpg,1,136.973809,136.8598382,132.9147544,100.7325626,100.6337523,66.0836215,140.5701998,128.987962,30.90876011,94.6301006
ata/Dataset82/1/244.jpg,1,177.6101223,76.43600637,52.84752664,141.3758436,123.5770879,106.7104911,24.06377428,53.46206291,33.1867183,18.19729598
ata/Dataset82/1/279.jpg,1,170.3847509,68.44863788,31.28806697,128.3196176,81.17381326,18.74430711,123.0754389,58.51292822,50.97981097,106.4417236
ata/Dataset82/1/127.jpg,1,151.6408112,67.401485,16.99119525,124.6911831,92.95049286,36.48578274,170.9242494,53.96762267,89.75996119,118.5649638
ata/Dataset82/1/26.jpg,1,177.201945,85.19877329,24.72372564,171.8934993,48.00387393,3.143617209,67.52311988,154.9018688,140.6051613,96.9268483
ata/Dataset82/1/32.jpg,1,159.9369916,119.4614319,57.20045981,150.7439992,65.62139308,21.70124707,134.4287676,102.2466077,38.82370339,12.20354499
ata/Dataset82/1/30.jpg,1,130.0919263,47.48080996,21.52452815,154.3270588,53.25041789,34.98518042,40.35252803,21.86778102,78.87626887,113.6747677
ata/Dataset82/1/0_109.jpg,1,,,,,,,,,,
ata/Dataset82/1/25.jpg,1,145.2854333,100.621012,79.98025725,150.9230773,114.0412176,61.24800226,53.10967666,124.6996232,48.06035831,70.16623568
ata/Dataset82/1/42.jpg,1,126.674806,152.2510235,124.0677615,148.7290625,63.34943095,19.8380687,60.62070948,162.6544247,32.63324609,43.41512063
ata/Dataset82/1/95.jpg,1,,,,,,,,,,
ata/Dataset82/1/157.jpg,1,129.329001,58.31727002,18.82920524,103.0483623,111.6426183,59.50791921,55.87763784,49.65379178,126.8896286,111.2674416
ata/Dataset82/1/142.jpg,1,151.6793068,139.6843642,118.0667783,161.5535114,105.4767304,51.5678028,67.98324131,161.6692389,61.83829127,51.35998044
ata/Dataset82/1/154.jpg,1,141.0497563,112.3550551,123.1034219,164.3151014,130.1529299,127.0800049,106.5948386,103.9126463,83.81229042,128.0120853
ata/Dataset82/1/140.jpg,1,130.1590784,90.560823,56.60307175,144.2803092,99.01455604,25.53301844,60.75378681,103.6467007,47.37228221,46.24903408
ata/Dataset82/1/83.jpg,1,166.8845215,106.7476984,89.47967024,169.0004196,90.36340262,39.75877788,59.78278985,142.1239742,95.38238574,135.0847053
ata/Dataset82/1/2.jpg,1,166.8845215,106.7476984,89.47967024,169.0004196,90.36340262,39.75877788,59.78278985,142.1239742,95.38238574,135.0847053
ata/Dataset82/1/434.jpg,1,132.5672434,82.57704648,78.96317891,142.0083944,83.24742968,71.51850664,68.87530168,113.372836,61.48090999,120.2716534
ata/Dataset82/1/144.jpg,1,103.0738684,110.6292748,40.92017783,142.133582,93.46842181,18.51979922,68.86161546,139.8458615,98.03420422,46.17850268
ata/Dataset82/1/3.jpg,1,148.0936322,94.82950707,21.38639249,128.0259649,108.4700901,27.26126058,33.01097088,84.10642109,118.6603912,82.64569073
ata/Dataset82/1/51.jpg,1,125.1041008,64.2182623,142.0946841,146.1912066,121.2071116,93.68297908,75.57784951,77.76006017,86.53438393,134.5804092
ata/Dataset82/1/1.jpg,1,125.1041008,64.2182623,142.0946841,146.1912066,121.2071116,93.68297908,75.57784951,77.76006017,86.53438393,134.5804092
ata/Dataset82/1/0_156.jpg,1,95.33451235,99.72469018,134.0002411,128.9951149,84.65956515,116.818782,87.3814254,66.46932451,52.00242411,99.17366385
ata/Dataset82/1/219.jpg,1,95.33451235,99.72469018,134.0002411,128.9951149,84.65956515,116.818782,87.3814254,66.46932451,52.00242411,99.17366385
ata/Dataset82/1/147.jpg,1,132.2899946,99.50506867,39.4000251,163.9756808,79.30287825,13.50857648,39.89995818,120.7287153,82.52728225,40.62406174
ata/Dataset82/2/63.jpg,2,95.07399922,87.44914509,169.7923167,156.3506927,92.81810291,169.202273,46.82107383,77.75763145,85.46701346,23.55613062
ata/Dataset82/2/0_370.jpg,2,109.2711156,81.49300195,110.4303675,127.1234383,72.83744878,100.9547407,56.77815626,73.54051229,96.24503812,48.34996341
ata/Dataset82/2/162.jpg,2,,,,,,,,,,
ata/Dataset82/2/0_628.jpg,2,132.4296918,39.47141637,169.5530813,122.2992498,50.95751802,172.0965332,23.6148511,1.106914581,92.36039667,75.16971441
ata/Dataset82/2/0_166.jpg,2,,,,,,,,,,
ata/Dataset82/2/0_9.jpg,2,,,,,,,,,,
ata/Dataset82/2/348.jpg,2,118.1416638,82.90094424,162.66572,105.8081254,63.24624771,153.1371056,29.01846997,79.95505445,130.4722348,57.54035837
ata/Dataset82/2/374.jpg,2,140.6615069,89.79788029,177.6104293,147.3653,81.03669685,173.5887848,41.72386768,80.21300344,88.93739889,23.07574396
ata/Dataset82/2/572.jpg,2,135.1632342,72.43395241,169.6052809,126.659646,54.61936165,158.3183636,33.39230137,65.28980652,116.5524832,35.06262219
ata/Dataset82/2/0_30.jpg,2,,,,,,,,,,
ata/Dataset82/2/0_588.jpg,2,,,,,,,,,,
ata/Dataset82/2/0_25.jpg,2,,,,,,,,,,
ata/Dataset82/2/361.jpg,2,132.8854244,69.63322595,176.6078911,145.5353474,64.11716338,170.917879,32.04507112,56.19390854,98.43834497,23.2668714
ata/Dataset82/2/163.jpg,2,84.18416958,69.24892608,153.877252,112.5970935,75.33749003,161.6712063,35.94491251,58.88740503,145.0510024,66.42269398
ata/Dataset82/2/639.jpg,2,166.2414607,144.954107,161.7693729,169.7355826,63.24442107,136.2501471,117.2347264,55.15494532,143.9591508,78.14831051
ata/Dataset82/2/0_403.jpg,2,,,,,,,,,,
ata/Dataset82/2/188.jpg,2,107.4331611,92.95547505,175.4330347,131.3942152,67.86637845,162.6119299,38.26573763,85.4975118,118.6032005,43.14777859
ata/Dataset82/2/76.jpg,2,107.7582211,82.91137357,164.047807,94.39983631,82.66509952,163.8770842,104.3621837,129.0498524,111.4627226,46.99011936
ata/Dataset82/2/74.jpg,2,75.92409591,51.28856501,158.2616848,78.6937715,61.90133295,164.3092617,37.8071937,54.00898336,144.164962,94.54173202
ata/Dataset82/2/0_373.jpg,2,,,,,,,,,,
ata/Dataset82/2/0_367.jpg,2,143.1470958,76.57360908,93.0980194,131.1263677,66.14570121,130.8424415,30.257511,56.5940939,98.23864586,60.52095012
ata/Dataset82/2/0_401.jpg,2,116.0010477,85.4722227,98.55056435,128.0146506,58.96457828,62.43705848,71.43463123,113.989177,97.71016143,69.35910062
ata/Dataset82/2/613.jpg,2,114.9428754,70.15464947,170.6600372,87.68793823,57.04462548,163.2176173,36.99161863,67.1387646,141.7229496,58.05164848
ata/Dataset82/2/175.jpg,2,114.9428754,70.15464947,170.6600372,87.68793823,57.04462548,163.2176173,36.99161863,67.1387646,141.7229496,58.05164848
ata/Dataset82/2/161.jpg,2,121.6879464,68.14778324,166.1495172,92.96136762,51.74638334,160.5961406,41.92658426,56.56717799,122.8845035,42.14868697
ata/Dataset82/2/439.jpg,2,118.15177,60.81544185,172.7994893,113.391589,37.22924669,168.0990497,25.23785478,58.80999993,123.7795316,36.18397767
ata/Dataset82/2/405.jpg,2,,,,,,,,,,
ata/Dataset82/2/363.jpg,2,148.6749578,60.31304424,161.0225516,132.5230145,72.73201063,161.6302498,42.30462929,43.2787397,128.3013356,45.42083014
ata/Dataset82/2/565.jpg,2,169.1192605,54.53050787,161.7055355,171.4017902,53.18728959,137.0541959,24.3840036,65.16234181,153.3103838,29.41227397
